sentence,label
한 박스로도 포장 되는거죠?[SEP]박스 말고 그냥 팩 단위로 포장해주실 수 있나요?[SEP]포장하는게 너무 커서 좀 적게 포장해주시면 좋을 것 같은데요?[SEP]모든 떡이 다 상자 포장이 가능한거죠?[SEP],5
"음모를 꾸민 건 아닌 것 같아.[SEP]사람들이 그냥 고소해 버리니까.[SEP]우리가 잘못도 있는 것 같아.[SEP]아니, 사람들이 고소하는 게 아니야.[SEP]사람들은 틈만 나면 고소해.",4
네 그거는 봄 옷이에요[SEP]이거는 스판이고요?[SEP]정말 스판이에요[SEP]이거는 겨울 거죠?[SEP]네 맞아요,2
"서울에서 대중교통으로 가는 방법 있을까요?[SEP]네, 강남에서 5801번 버스 타고 오면 바로 오실 수 있으세요[SEP]콘도 내에서 고기 구워 먹을 수 있나요?[SEP]콘도 내에서는 드실 수 없으세요[SEP]근처에 고기나 식사할 수 있는 곳 있을까요?",5
전 지금도 느끼지 않는걸요.[SEP]졸업식 축하해요 그리고.[SEP]알겠습니다.[SEP]감사해요.[SEP]얘기 즐거웠어요.,1
"그래도 재미있었어요.[SEP]그냥 천천히 하면 실수를 안 할 거예요.[SEP]적어도 저는 그렇게 많은 실수를 하지 않았어요.[SEP]저는 그렇게 많은 실수를 하지 않았습니다.[SEP]오, 저라면요.",6
저는 지금 당장 제가 가진 것 중에 몇 가지를 갚으려고 최선을 다하고 있어요.[SEP]올해는 신용카드 4장 정도를 갚았어요.[SEP]하지만 여전히 저는 한계에 도달한 카드 몇 가지를 가지고 있지요.[SEP]특히 비자 카드.[SEP]그렇군요.,0
"알아, 난 eds 가 복장 규정이 엄청 엄격한지 몰랐어.[SEP]친구가 있었거든.[SEP]오, 정말?[SEP]응, 물론이지.[SEP]거기서 1년 정도 일했던 친구가 있었어.",6
냉장 포장하면 한 두시간은 괜찮나요?[SEP]쿠폰 있는데 사용 어떻게 하나요?[SEP]쿠폰 만들어 주실래요?[SEP]도장 찍는 쿠폰 있나요?[SEP]쿠폰은 돼지 고기에만 사용 가능 한가요?,5
그렇죠.[SEP]FIRM이라고 불려요.[SEP]제 생각엔 이것이.[SEP]전 규칙적으로 매일 이것을 하는 편이에요.[SEP]어떤 단체를 가지고 있나요?,3
정말 재미있었어요.[SEP]어디에 서고 팔을 어떻게 잡고 마무리하는지 말해줬어요.[SEP]공을 던지는 방법도.[SEP]핀도.[SEP]그래서 재미있었어요.,3
집에는 코모도어 컴퓨터도 있고요.[SEP]내 아내는 에이티 그리고 티1200 기종이 있죠.[SEP]그렇다고 믿어요.[SEP]맙소사.[SEP]당신은 그것들로 무엇을 하세요?,6
자기 자신의 이야기만 아는 법이니까요.[SEP]제 아이들의 경우엔 둘 중 나이가 많은 아이가 중학교에 입학하기 전까지요.[SEP]둘째가 초등학교 5학년이 되었을 때 제 아내가 다시 직장에 복귀했습니다.[SEP]그래서 제 경험은 저희가 겪은 일이 다예요.[SEP]우리 아이들은 탁아소를 거치지 않았죠.,6
아니요 그런 거 없어요[SEP]그러면 배달 몇 시까지 해요?[SEP]아 지금 시키셔야 돼요[SEP]몇 시에 문 닫아요?[SEP]보통은 한 여덟 시 정도 닫아요,1
고칼로리의 기름 맛이 느껴지지 않지.[SEP]정말이야.?[SEP]그래.[SEP]외식할 때도 그래서 중국 음식을 많이 먹어.[SEP]그건 마치.,1
이거는 내한테 좀 크지 않을까요?[SEP]맞으실 것 같은데요[SEP]저 재킷 이쁜데 어떠세요?[SEP]이거는 어디 카피 같은데?[SEP]네 톰 브라운 거요,2
그런 것 같아요.[SEP]만약 중소기업과 대기업 둘 다 시설 안에 아이들이 있는 주간 탁아소가 생긴다면 그게 좋을거라고 생각해요.[SEP]반드시 아이들이 바로 당신 옆에 있지는 않더라도요.[SEP]그런 시설은 점점 많아지고 있어요.[SEP]당신이 사는 곳 근처에 있는지는 모르겠지만.,4
"다양한 빚으로 1년 봉급보다 더 많은 대출금을 갚고 있었어요.[SEP]그는 결국 파산 선고를 했습니다.[SEP]저는 그가 2천만 원, 3천만 원 정도의 대출금을 갚고 있었다는 사실이 믿어지지 않더라구요.[SEP]그건 복합적인 일이었는데요.[SEP]신용카드도 몇 장 있었고.",0
"낮에 나가시나요?[SEP]네, 낮에는 생활해야하니까[SEP]출근하시는 거예요?[SEP]네, 출근 다 하고.[SEP]사장님께 여쭤볼게요",5
5일 동안 머무를 예정인데 방 종류는 어떤 게 있나요?[SEP]디럭스룸과 로열룸 그리고 프리미엄룸이 있어요[SEP]각각의 방 가격을 알려주실래요?[SEP]디럭스룸는 5만 원 로열룸은 10만 원 프리미엄룸은 15만 원이에요[SEP]로열룸로 5일 머무르는 걸로 하고 조식은 포함인가요?,5
"예, 가능해요[SEP]TV도 다 있어요?[SEP]네, TV도 있어요[SEP]와이파이도 다 되나보다 그죠?[SEP]네",5
색상이 아이보리하고 빨간색?[SEP]이렇게 세 가지 나와요[SEP]이게 브랜드예요?[SEP]네 라이온스라는 브랜드예요[SEP]사이즈가 한 종류예요?,2
"당신이 야구에 대해 좀 더 많은 것을 알았으면 좋겠어요.[SEP]그리고 그들이 어디로 가는지 저보다 더 많이 아실 것 같아요.[SEP]어, 그거라면 조금은 알아요.[SEP]전 열렬한 팬은 아니에요.[SEP]근데 전 즐기긴 해요.",3
"나는 교통 정보 같은 걸 들으려고 뉴스를 봐.[SEP]네가 언급했던 뉴스위크 말인데.[SEP]나는 '유에스 뉴스 앤드 월드 리포트'를 좋아해.[SEP]내가 좋아하는 만큼 읽지는 못하지만 좋은 잡지라고 생각해.[SEP]응, 거의 비슷한 것 같아.",6
근데 그때는 너무 어렸어.[SEP]잘 기억이 나질 않네.[SEP]그때 몇 살이었어?[SEP]아 안타깝다.[SEP]그래서 잘 기억이 안 나.,5
16000원이에요[SEP]요거는 얼마예요?[SEP]민무늬하고 큐빅은 3만 원인데 사이즈 작은 거는 24000원이에요[SEP]밑에 있는 거는 거의 악세서리죠?[SEP]네 악세서리예요,2
"체크아웃은 다음 날 열한 시에요[SEP]사월 말에 못 가면 오월 초에 가려고 하는데, 그때도 사월이랑 요금이 똑같나요?[SEP]오월 초는 요금이 달라져요[SEP]오월 초는 요금이 얼마나 되나요?[SEP]오월에는 조식, 온천 없이 십이만 육천 원이에요",5
이거는 지금 도매가에 드려서 32000원이요[SEP]한 번 입어볼게요[SEP]네 입어보세요[SEP]조금 더 큰 거 없어요?[SEP]이거보다 크면 안 예뻐요,2
퍼팅할 때 무엇을 하시나요?[SEP]그것은 잘하는데.[SEP]사실 제가 배워야 하는 뭔가 있어요.[SEP]저의 최악의 순간이 그거죠.[SEP]골프 코스에 들어가면 전 잘 될 거라고 생각하죠.,3
맞아. 폴 사이먼[SEP]그건 사실 월드 뮤직은 아니야.[SEP]하지만 폴 사이먼이 하는 일은 대단해.[SEP]왜냐하면 그가 사용하는 것이 소위 절충주의 음악이니까.[SEP]그래.,1
"네, 사월 육일 일박 이일 가능하세요[SEP]뷰 좋은 룸을 예약하려면 숙박비는 얼마나 드나요?[SEP]몇 분이세요?[SEP]총 사인이거든요[SEP]성인 네 분이세요?",5
그리고 나서는 그 감을 잃어버려요.[SEP]비자 청구서가 차량 경비 등 어떤 이유들로 손 쓸 수 없어지지만 않다면 한도를 초과하지는 않지만요.[SEP]그러다가 지출이 달나라 너머로 치솟게 되죠.[SEP]그건 문제네요.[SEP]그래서 당신은 어떻게.,0
이거 코트는 모 직포?[SEP]네 모직이예요[SEP]이거는 겨울 조금 지나고 입어요?[SEP]지금부터 입는 거예요[SEP]이거는 뭐예요?,2
그렇군요.[SEP]그건 저녁 시간대 연속극 같아요.[SEP]딱 맞네요.[SEP]좋아요.[SEP]대본도 정말 잘 쓰여 있어요.,1
"나도 캠핑을 즐기지.[SEP]야외 활동이 매우 기분을 안정시켜주고 일종의 변화라고 생각해.[SEP]근처에 샤워 시설이 있기만 하면 난 좋아.[SEP]그래, 맞는 말이야.[SEP]난 삶을 안락하게 하는 것들이 필요해.",5
색깔이 베이지인가 갈색인가?[SEP]핑크 베이지 색깔인데 저것도 예쁘고 그레이 빛 나는 소라색도 예뻐요[SEP]발은 편한가요?[SEP]사이즈 몇 신으세요?[SEP]저 삼십오요,2
"피터 프램튼 노래가 하나 있었지.[SEP]오, 그래![SEP]그리고 커버 버전.[SEP]그건 정말 한심했어.[SEP]MTV에서 뮤직비디오를 본 기억이 나.",1
"제 아내가 차가 있고 저는 픽업트럭을 운전하는 것을 좋아합니다.[SEP]우리는 3, 4년마다 새로운 차을 사기 위해 노력합니다.[SEP]알다시피 전 계속 차 할부를 내고 있어요.[SEP]하지만 어쨌든 자동차 값을 지불하는 게 제 인생의 일부가 됐죠.[SEP]한 대 값은 다 지불했죠.",6
1박에 얼마인가요?[SEP]1박에 8만 원이요[SEP]방에 침대들은 다 있나요?[SEP]방마다 침대 두 개씩 있어요[SEP],5
"네, 중순 이후 예약 가능해요[SEP]스위트룸 1박에 얼마인가요?[SEP]20만 원이에요[SEP]인원 추가 시 발생되는 비용이 있나요?[SEP]인당 1만 원 추가돼요",5
이거 알러지 안나나요?[SEP]액세서리와 은침이 섞여 있어요[SEP]요새 어떤게 잘나가요?[SEP]알레르기 있으세요?[SEP]네,2
"그렇군요.[SEP]우리는 가게로 들어갔고, 차를 5년 할부로 구입했어요.[SEP]우리는 몰랐어요.[SEP]깜박 속아 넘어갔어요. 약간이긴 했지만요.[SEP]우리는 5년 동안 자동차 대금을 지불해야 한다는 것에 약간 화가 나 있습니다.",0
"경산에 있거든요[SEP]동대구역에 있는 동아제약 옆이에요[SEP]욕실용품은 다 주시는거 맞나요?[SEP]네, 맞아요[SEP]욕조도 있고요?",5
더 연장되지는 않죠.[SEP]아마도 내가 가게에서 무언가를 사 왔더라도.[SEP]하지만 청구서가 올 때 항상 그때 갚습니다.[SEP]그러니까 카드에 쌓이는 게 전혀 아니죠.[SEP]좋네요.,0
그렇구나.[SEP]다음 휴가 때 할 건 스쿠버 다이빙이 될 거야.[SEP]아빠는 은퇴하셨지.[SEP]60대이신데 말이야.[SEP]아빠가 오륜차를 가지고 전국을 여행하면서 한 달이나 몇 주 동안 이리저리 시간을 보내고 싶어 하셔.,5
9층 정도면 괜찮으신가요?[SEP]투숙은 몇 명이 하시나요?[SEP]2명이 할 예정입니다[SEP]투숙 예정일 알려주시면 예약해드릴게요[SEP],5
짬뽕 종류는 어떤 게 있어요?[SEP]일반 짬뽕 얼큰이 짬뽕 불짬뽕 해물짬뽕 전복 삼선짬뽕 있어요[SEP]가격대는 얼마부터 얼마까지 있어요?[SEP]일반 짬뽕은 6000원이고 얼큰이 하고 삼선짬뽕은 8000원씩이고 해물짬뽕은 12000원 생굴짬뽕은 11000원이에요[SEP]그러면 제일 빨리 나오는 게 어떤 짬뽕이에요?,1
소재가 뭐예요? 밍크예요?[SEP]아뇨 페이크 퍼인데요 동물 털 아니고 극세사 같은 합성섬유입니다[SEP]페이크 퍼도 따뜻하죠?[SEP]네 많이 따뜻해요[SEP]티셔츠 종류 여기 있는 게 다죠?,2
"글쎄, 늘 있는 건 아니지만 옆에 친구가 있을 수도 있고 길가에 쓰러져 있는 사람이 기대고 창문을 내리려고 한 적이 많았어.[SEP]정말 고역이야.[SEP]알다시피 운전할 때 내 옆에 누가 있으면 그러니까 네가 아는 사람이면 그때 말을 좀 걸어줘야 해.[SEP]그래, 파워록이랑 자동 유리창은 정말 도움이 되는 것들이야.[SEP]그렇구나.",2
언어는 마치 천천히 피 흘리며 죽는 남자와 같다고 한 사람이? [SEP]그들은 어차피 죽을 것이기 때문에 새로 수혈하지 않은 채 그가 피 흘려 죽도록 두었다고 합니다.[SEP]프랑스 사람들이 그 점을 인정하지 못한다는 게 놀라워요.[SEP]길거리에서 배우는 영어는 그냥 받아들여지잖아요.[SEP],6
우리는 7월 말에 시작해서 10월과 3월에 각 2주간의 휴가를 보낼 거야.[SEP]그렇구나.[SEP]우리 가족 휴가의 흥미로운 전환점이 될 거 같아.[SEP]대체한다는 게 무슨 뜻이지?[SEP]그건 말이지.,5
여기서 해변까지는 도보로 10분 정도 걸려요[SEP]침구류 추가 가능한가요?[SEP]최대 두 분까지 추가 가능해요[SEP]주차는 몇 대까지 가능한가요?[SEP]주차는 호실별로 1대까지만 하실 수 있어요,5
"저는 기본적인 방 3개, 욕조 2개가 있는 곳에서 살지요.[SEP]그러니 적어도 욕실 2개가 있는거니까.[SEP]그렇게 나쁘진 않고 마찬가지로 이 지역에서는 흔한 집이에요.[SEP]저는 개인적으로 항상 오래된 집에 더 관심이 많았어요.[SEP]당신은 그 집에서 더 오래 살게 될 것 같은데요. 그렇게 보여요.",6
이거는 봄 신상품 아니에요?[SEP]네 그거는 신상품 아니에요[SEP]어디 저쪽이에요?[SEP]네 맞아요[SEP]나이 든 사람이 입어도 돼요?,2
두 번째는 우리는 아이들이 있으니 건강과 의료 혜택이지.[SEP]당연히 그렇겠지.[SEP]너한테 친숙할지는 모르겠지만 우리는 의료보험을 가지고 있어.[SEP]그것에 아주 만족해.[SEP]나는 컴퓨터 분야에서 다양한 직업을 가지고 있어.,6
요것도 신어 보일 수 있어요?[SEP]그거 사이즈가 좀 크기는 한데 신어보시고 디자인만 한번 보세요[SEP]여기 만약에 굽이 다 돼버리면 어떡해요?[SEP]여기를 덧대드려요[SEP]신고 닳으면 매장으로 가지고 오면 수선되나요?,2
"A 방은 예약이 되어있어서 B 방만 가능해요[SEP]지금 입실 가능한가요?[SEP]네, 키 드릴게요[SEP]예약 된 룸 몇 호예요?[SEP]502호예요",5
아마도 문제의 일부는 사람들이 자기들에게 선택의 여지가 충분하다고 생각하고 있기 때문일거야.[SEP]그게 맞을지도 몰라.[SEP]그런 생각은 안 해봤네.[SEP]알다시피 몇몇 유럽 국가들은 많은 정당들이 있지.[SEP]나라에서 투표하는 것보다 더 많은 유권자들이 투표하러 나와.,4
그래요.[SEP]지금도 그렇지만 저는 뭐든지 다 했어요. [SEP]고등학교 졸업하고 1년 만에 바로 결혼했어요.[SEP]4년 반 동안 아이가 없었지만 그 이유는 일하고 싶었기 때문이에요.[SEP]저는 아이를 가질 준비가 안 되었죠.,4
제이씨 패니 같은 곳에서는 그런 건 거절하고 매번 돌려보내요.[SEP]로스 드레스 포 레스나 티제이맥스 같은 곳들은 그렇게 하죠.[SEP]티제이맥스는 그렇게 해요.[SEP]이 동네에 티제이맥스 매장이 하나 있거든요.[SEP],6
11시 넘으면 나이 제한 있나요?[SEP]어린 연령은 못 들어오나요?[SEP]초등학생들도 받나요?[SEP]스무살 넘은 사람들만 쓸 수 있나요?[SEP]요금제가 어떻게 되나요?,2
"오, 정말요?[SEP]네.[SEP]세상 참 좁군요. 그렇죠?[SEP]그러게요.[SEP]그래서 크리스도 알아요.",6
그건 분명히 디자인 문제에요.[SEP]맞아요.[SEP]지금 문득 생각했는데.[SEP]지금 당장 제가 다음에 살 자동차는 스포츠카 종류일 거예요.[SEP]저는 정말 스포츠카를 갖고 싶어요.,2
이거 230이죠?[SEP]225예요[SEP]가격은 얼마예요?[SEP]할인해서 9만 8천 원이요[SEP]한 번 신어보시겠어요?,2
"한 개씩 따로 담아 주시겠어요?[SEP]손질 되지 않은 고기는 없나요?[SEP]고기 그냥 썰어 주실래요?[SEP]소고기 불고기 할 건데, 손질은 어떻게 해요?[SEP]구워 먹을건데, 칼집은 따로 안내주시죠?",5
나도 그렇게 많이는 안 가.[SEP]하이킹과 관련된 게 있는 곳이라면 어디든 기꺼이 갈 거야.[SEP]하이킹을 중심으로 한 휴가를 계획한 적은 한 번도 없어.[SEP]넌 스쿠버 다이빙할 곳을 찾는 게 다음 휴가 계획이겠네.[SEP]물론이지.,5
색상도 한 종류밖에 없죠?[SEP]네 종류 하나에요[SEP]덩치가 많이 큰데 큰 건 없죠?[SEP]많이 크면 남자 거 105를 입어야 돼요[SEP],2
음.[SEP]가재 요리의 가장 좋은 것은 머리에서 즙을 빨아 먹는 거야.[SEP]하지만 모르겠어.[SEP]파티가 어떤 종류인지에 달려있다고 생각해.[SEP]가재 껍질이 벗겨져서 나오는 것을 살 수도 있어.,1
아.[SEP]겨울에는 주로 실내 스포츠 해요.[SEP]당신은요?[SEP]전 운동 프로그램 등록해요.[SEP]에어로다인 자전거를 타죠.,3
"예, 다 있어요[SEP]체크인 아웃은?[SEP]6시 넘어서 오시면 되고, 체크아웃은 12시에서 1시 사이면 돼요[SEP]온돌방은 있나요?[SEP]온돌은 없어요",5
